Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread","<p>Super plush chenille, those lines of chenille (which means &#x27;caterpillar&#x27; in French) are very
chubby caterpillars! Chenille is tufted in many different ways/styles, this one is very
thick. Ginormous flower basket in the middle of the back, with waves of pink chenille
under and all over the front of the robe. Sleeves are white, with pink lines of chenille at
the end of each; very symmetrical.
Large can fit up to a woman&#x27;s size 18, with pockets; machine washable too.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
wear over time that may take the form of thinning lines of chenille, skipped spots where
abanilla bar sama
aut amall ninbalas are
enristians in salar If anuaftbass</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",FALSE,Title,Default Title,FW-108-B19,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_01_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,1,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",draft
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_02_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,2,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_03_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,3,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_04_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,4,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_05_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,5,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_06_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,6,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_07_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,7,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
large-plush-and-heavy-barbie-s-flower-basket-vintage-chenille-bathrobe-upcycled,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw108thset-batch-19_08_fw108thset-batch-19-large-plush-and-heavy-barbie-s-flower-basket-vinta.jpg,8,"Large plush and heavy ""Barbie's Flower Basket"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit","<p>Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit
shorter than most of mine, most likely will hit just below the knees, not the ankles like
most of the robe I created.
Small can fit up to a woman&#x27;s size 8 with pockets. Machine washable too.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
wear over time that may take the form of thinning lines of chenille, skipped spots where
chenille has come out; small pinholes, or variations in color. If any of these
imperfections are notable, I will mention them in the description below, but because the</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",FALSE,Title,Default Title,FW-109-B20,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_01_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,1,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",draft
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_02_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,2,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_03_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,3,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_04_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,4,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_05_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,5,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_06_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,6,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_07_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,7,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_08_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,8,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
small-mid-length-wrapped-up-in-a-bow-vintage-chenille-bathrobe-upcycled-from-che,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw109thset-batch-20_09_fw109thset-batch-20-small-mid-length-wrapped-up-in-a-bow-vintage-cheni.jpg,9,"Small mid-length ""Wrapped up in a Bow"" vintage chenille bathrobe upcycled from chenille bedspread Heavy chenille, lots of flowers and even a giant bow on the back. This bathrobe is a bit",
large-super-plush-red-hot-pinwheels-chenille-bathrobe-upcycled-from-vintage-chen,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads","<p>Super duper plush the pink and red pinwheels are a classic vintage design. Bright white
backing and chenille make that red really pop! Heavy chenille, very thick lines of chenille
were used in the tufting.
Size large can fit up to a woman&#x27;s size 18, with pockets. Mannequin is a size 10. Machine
washable
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
wear over time that may take the form of thinning lines of chenille, skipped spots where
chenille has come out; small pinholes, or variations in color. If any of these</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush, heavy",FALSE,Title,Default Title,FW-110-B21,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw110thset-batch-21_01_fw110thset-batch-21-large-super-plush-red-hot-pinwheels-chenille-bathr.jpg,1,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads",draft
large-super-plush-red-hot-pinwheels-chenille-bathrobe-upcycled-from-vintage-chen,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw110thset-batch-21_02_fw110thset-batch-21-large-super-plush-red-hot-pinwheels-chenille-bathr.jpg,2,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads",
large-super-plush-red-hot-pinwheels-chenille-bathrobe-upcycled-from-vintage-chen,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw110thset-batch-21_03_fw110thset-batch-21-large-super-plush-red-hot-pinwheels-chenille-bathr.jpg,3,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads",
large-super-plush-red-hot-pinwheels-chenille-bathrobe-upcycled-from-vintage-chen,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw110thset-batch-21_04_fw110thset-batch-21-large-super-plush-red-hot-pinwheels-chenille-bathr.jpg,4,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads",
large-super-plush-red-hot-pinwheels-chenille-bathrobe-upcycled-from-vintage-chen,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw110thset-batch-21_05_fw110thset-batch-21-large-super-plush-red-hot-pinwheels-chenille-bathr.jpg,5,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads",
large-super-plush-red-hot-pinwheels-chenille-bathrobe-upcycled-from-vintage-chen,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw110thset-batch-21_06_fw110thset-batch-21-large-super-plush-red-hot-pinwheels-chenille-bathr.jpg,6,"Large super plush ""Red Hot Pinwheels"" chenille bathrobe upcycled from vintage chenille bedspreads",
